id,x,y,z,timestamp
1842,-122.817856,45.220776,36.8,2014-08-04 10:41:47
1843,-122.81771,45.220978,36.6,2014-08-04 10:41:53
1844,-122.817535,45.221226,36.8,2014-08-04 10:41:59
1845,-122.81738,45.22144,37.4,2014-08-04 10:42:03
1846,-122.817245,45.22164,37.5,2014-08-04 10:42:06
1847,-122.817085,45.221863,37.5,2014-08-04 10:42:09
1848,-122.8169,45.222126,37.4,2014-08-04 10:42:12
1849,-122.816696,45.222424,36.6,2014-08-04 10:42:15
1850,-122.81655,45.22263,36.4,2014-08-04 10:42:17
1851,-122.81641,45.222855,36.9,2014-08-04 10:42:19
1852,-122.81625,45.223064,36.9,2014-08-04 10:42:21
1853,-122.8161,45.223278,37.2,2014-08-04 10:42:23
1854,-122.81594,45.223484,37,2014-08-04 10:42:25
1855,-122.81579,45.223694,37.3,2014-08-04 10:42:27
1856,-122.81563,45.22391,37.2,2014-08-04 10:42:29
1857,-122.81546,45.22414,37.2,2014-08-04 10:42:31
1858,-122.81528,45.224377,37.1,2014-08-04 10:42:33
1859,-122.815094,45.224617,37.2,2014-08-04 10:42:35
1860,-122.8149,45.224854,37.6,2014-08-04 10:42:37
1861,-122.81471,45.22509,37.8,2014-08-04 10:42:39
1862,-122.814514,45.225323,37.4,2014-08-04 10:42:41
1863,-122.81432,45.22557,37.9,2014-08-04 10:42:43
1864,-122.81413,45.225796,38,2014-08-04 10:42:45
1865,-122.81394,45.226025,38.1,2014-08-04 10:42:47
1866,-122.81376,45.226246,38.3,2014-08-04 10:42:49
1867,-122.81358,45.22646,38,2014-08-04 10:42:51
1868,-122.81342,45.226665,37.6,2014-08-04 10:42:53
1869,-122.813194,45.226933,38.6,2014-08-04 10:42:56
1870,-122.812996,45.227184,38.8,2014-08-04 10:42:59
1871,-122.812805,45.227425,39.9,2014-08-04 10:43:02
1872,-122.81262,45.22765,40.5,2014-08-04 10:43:05
1873,-122.81242,45.227882,40.3,2014-08-04 10:43:08
1874,-122.8122,45.22814,40.1,2014-08-04 10:43:11
1875,-122.811966,45.22842,40,2014-08-04 10:43:14
1876,-122.81181,45.22862,40.7,2014-08-04 10:43:16
1877,-122.81158,45.228905,41,2014-08-04 10:43:19
1878,-122.811424,45.229103,40.7,2014-08-04 10:43:21
1879,-122.81119,45.229374,41,2014-08-04 10:43:24
1880,-122.810974,45.229645,41.1,2014-08-04 10:43:27
1881,-122.81078,45.229897,41.9,2014-08-04 10:43:30
1882,-122.810585,45.230152,42.6,2014-08-04 10:43:33
1883,-122.81035,45.230434,42.2,2014-08-04 10:43:36
1884,-122.810104,45.230724,41.8,2014-08-04 10:43:39
1885,-122.80993,45.23093,41.6,2014-08-04 10:43:41
1886,-122.80974,45.23113,40.8,2014-08-04 10:43:43
1887,-122.809555,45.231335,40.8,2014-08-04 10:43:45
1888,-122.80938,45.231544,40.6,2014-08-04 10:43:47
1889,-122.80921,45.231747,40.6,2014-08-04 10:43:49
1890,-122.809006,45.232006,40,2014-08-04 10:43:52
1891,-122.80883,45.23223,40.5,2014-08-04 10:43:55
1892,-122.808655,45.23244,40.3,2014-08-04 10:43:58
1893,-122.80845,45.232666,41.2,2014-08-04 10:44:02
1894,-122.80829,45.232864,41.8,2014-08-04 10:44:05
1895,-122.80807,45.233154,43.4,2014-08-04 10:44:08
1896,-122.80785,45.23342,43.3,2014-08-04 10:44:11
1897,-122.80761,45.233704,43.4,2014-08-04 10:44:14
1898,-122.80746,45.233913,44.1,2014-08-04 10:44:16
1899,-122.80722,45.234188,43.4,2014-08-04 10:44:19
1900,-122.80706,45.234386,44,2014-08-04 10:44:21
1901,-122.80682,45.234673,44.1,2014-08-04 10:44:24
1902,-122.80666,45.234875,43.7,2014-08-04 10:44:26
1903,-122.80648,45.23508,45.1,2014-08-04 10:44:28
1904,-122.8063,45.235313,45.9,2014-08-04 10:44:30
1905,-122.80611,45.235565,46.8,2014-08-04 10:44:32
1906,-122.80589,45.235817,47.1,2014-08-04 10:44:34
1907,-122.80568,45.236084,48.4,2014-08-04 10:44:36
1908,-122.80546,45.23635,49,2014-08-04 10:44:38
1909,-122.80524,45.23663,48.6,2014-08-04 10:44:40
1910,-122.80503,45.236904,49.1,2014-08-04 10:44:42
1911,-122.80482,45.23715,48.9,2014-08-04 10:44:44
1912,-122.80463,45.237377,48.9,2014-08-04 10:44:46
1913,-122.804375,45.237663,48.9,2014-08-04 10:44:49
1914,-122.80415,45.23793,49.2,2014-08-04 10:44:52
1915,-122.80395,45.23819,50.5,2014-08-04 10:44:55
1916,-122.80376,45.23842,50.2,2014-08-04 10:44:58
1917,-122.8036,45.238617,52.1,2014-08-04 10:45:01
1918,-122.8034,45.238865,51.9,2014-08-04 10:45:05
1919,-122.80321,45.239082,51.6,2014-08-04 10:45:08
1920,-122.803,45.239346,52.3,2014-08-04 10:45:11
1921,-122.80283,45.239548,53.1,2014-08-04 10:45:13
1922,-122.80266,45.239758,53,2014-08-04 10:45:15
1923,-122.80247,45.23996,53,2014-08-04 10:45:17
1924,-122.8023,45.240166,52.7,2014-08-04 10:45:19
1925,-122.802124,45.240364,52.3,2014-08-04 10:45:21
1926,-122.80188,45.240654,53,2014-08-04 10:45:24
1927,-122.80171,45.240864,53.8,2014-08-04 10:45:26
1928,-122.80153,45.241077,53.5,2014-08-04 10:45:28
1929,-122.801346,45.24131,54.3,2014-08-04 10:45:30
1930,-122.801155,45.241554,54.8,2014-08-04 10:45:32
1931,-122.80096,45.24179,54.8,2014-08-04 10:45:34
1932,-122.80075,45.242035,54.6,2014-08-04 10:45:36
1933,-122.800545,45.242283,54.9,2014-08-04 10:45:38
1934,-122.80034,45.24254,54.7,2014-08-04 10:45:40
1935,-122.800125,45.2428,55.2,2014-08-04 10:45:42
1936,-122.79991,45.243053,54.9,2014-08-04 10:45:44
1937,-122.7997,45.24331,55.1,2014-08-04 10:45:46
1938,-122.799484,45.24357,54.4,2014-08-04 10:45:48
1939,-122.79928,45.243813,55,2014-08-04 10:45:50
1940,-122.79911,45.244015,54.8,2014-08-04 10:45:52
1941,-122.79889,45.244278,54.6,2014-08-04 10:45:55
1942,-122.79868,45.24453,54.4,2014-08-04 10:45:58
1943,-122.79849,45.244743,54,2014-08-04 10:46:01
1944,-122.798294,45.24498,52.8,2014-08-04 10:46:05
1945,-122.798134,45.245174,52.7,2014-08-04 10:46:14
1946,-122.797966,45.245388,51.6,2014-08-04 10:46:19
1947,-122.79777,45.2456,50.1,2014-08-04 10:46:26
1948,-122.7976,45.245804,50.1,2014-08-04 10:46:33
1949,-122.79743,45.246017,47.9,2014-08-04 10:46:40
1950,-122.79728,45.24622,47,2014-08-04 10:46:45
1951,-122.79712,45.246456,47.2,2014-08-04 10:46:51
1952,-122.796906,45.24668,47.2,2014-08-04 10:46:56
1953,-122.79671,45.24692,47.5,2014-08-04 10:47:00
1954,-122.796524,45.247143,48.3,2014-08-04 10:47:05
1955,-122.79634,45.247383,47,2014-08-04 10:47:11
1956,-122.796165,45.24761,45.1,2014-08-04 10:47:16
1957,-122.795975,45.247826,46,2014-08-04 10:47:20
1958,-122.7958,45.248024,47,2014-08-04 10:47:23
1959,-122.795586,45.24828,47.2,2014-08-04 10:47:26
1960,-122.79541,45.248486,46.6,2014-08-04 10:47:28
1961,-122.795235,45.248703,46.6,2014-08-04 10:47:30
1962,-122.795074,45.248905,46.6,2014-08-04 10:47:32
1963,-122.79484,45.249176,45.9,2014-08-04 10:47:35
1964,-122.79466,45.249397,45.5,2014-08-04 10:47:38
1965,-122.79446,45.249645,44.9,2014-08-04 10:47:42
1966,-122.79426,45.24989,44.9,2014-08-04 10:47:46
1967,-122.79406,45.250145,45.1,2014-08-04 10:47:50
1968,-122.79387,45.25036,44.6,2014-08-04 10:47:54
1969,-122.79371,45.250557,44.7,2014-08-04 10:47:58
1970,-122.79354,45.250774,45.1,2014-08-04 10:48:02
1971,-122.793365,45.25098,44.7,2014-08-04 10:48:05
1972,-122.793175,45.251213,44.3,2014-08-04 10:48:08
1973,-122.79297,45.251457,44.4,2014-08-04 10:48:11
1974,-122.79275,45.251728,43.9,2014-08-04 10:48:14
1975,-122.79253,45.252,44.4,2014-08-04 10:48:17
1976,-122.7923,45.252277,43.6,2014-08-04 10:48:20
1977,-122.79208,45.252552,43.6,2014-08-04 10:48:23
1978,-122.79185,45.252834,43,2014-08-04 10:48:26
1979,-122.79168,45.253036,43.5,2014-08-04 10:48:28
1980,-122.791504,45.25324,43.7,2014-08-04 10:48:30
1981,-122.79134,45.253445,44.3,2014-08-04 10:48:32
1982,-122.791176,45.253654,44.6,2014-08-04 10:48:34
1983,-122.79101,45.253857,45.1,2014-08-04 10:48:36
1984,-122.79084,45.25407,45,2014-08-04 10:48:38
1985,-122.79067,45.25427,45.2,2014-08-04 10:48:40
1986,-122.79043,45.254543,46.4,2014-08-04 10:48:43
1987,-122.79021,45.25481,46.4,2014-08-04 10:48:46
1988,-122.79,45.25507,45.5,2014-08-04 10:48:49
1989,-122.7898,45.25531,45.5,2014-08-04 10:48:52
1990,-122.78959,45.25557,44.8,2014-08-04 10:48:55
1991,-122.789375,45.25584,44.7,2014-08-04 10:48:58
1992,-122.78916,45.256123,44.3,2014-08-04 10:49:01
1993,-122.788925,45.256405,44.1,2014-08-04 10:49:04
1994,-122.7887,45.256683,44.5,2014-08-04 10:49:07
1995,-122.78847,45.256977,44.1,2014-08-04 10:49:10
1996,-122.78823,45.257263,43.2,2014-08-04 10:49:13
1997,-122.78806,45.257458,43.1,2014-08-04 10:49:15
1998,-122.787865,45.25765,42.4,2014-08-04 10:49:17
1999,-122.78768,45.257847,41.1,2014-08-04 10:49:19
2000,-122.78745,45.25811,41.2,2014-08-04 10:49:22
2001,-122.787285,45.25832,39.8,2014-08-04 10:49:25
2002,-122.78712,45.258526,39.9,2014-08-04 10:49:28
2003,-122.78694,45.258743,38.3,2014-08-04 10:49:32
2004,-122.78676,45.258976,37.9,2014-08-04 10:49:37
2005,-122.78659,45.25917,37.8,2014-08-04 10:49:42
2006,-122.786415,45.259377,36.9,2014-08-04 10:49:46
2007,-122.78626,45.259575,36.4,2014-08-04 10:49:49
2008,-122.78609,45.25978,36.3,2014-08-04 10:49:52
2009,-122.78592,45.259975,36.9,2014-08-04 10:49:55
2010,-122.78571,45.26022,37.2,2014-08-04 10:49:59
2011,-122.78552,45.260445,36.8,2014-08-04 10:50:05
2012,-122.78535,45.260647,36.2,2014-08-04 10:50:10
2013,-122.78519,45.260845,35.3,2014-08-04 10:50:14
2014,-122.78502,45.261055,33.3,2014-08-04 10:50:18
2015,-122.78484,45.26126,33.1,2014-08-04 10:50:22
2016,-122.78469,45.26147,32.4,2014-08-04 10:50:26
2017,-122.78449,45.26168,33.6,2014-08-04 10:50:30
2018,-122.78432,45.261906,33.5,2014-08-04 10:50:34
2019,-122.7841,45.262165,34.4,2014-08-04 10:50:38
2020,-122.78392,45.262383,33.5,2014-08-04 10:50:41
2021,-122.78371,45.262638,33.3,2014-08-04 10:50:44
2022,-122.78349,45.26291,33.4,2014-08-04 10:50:47
2023,-122.783264,45.263195,33.2,2014-08-04 10:50:50
2024,-122.783104,45.26339,33.4,2014-08-04 10:50:52
2025,-122.782875,45.263668,33.1,2014-08-04 10:50:55
2026,-122.78266,45.263935,31.3,2014-08-04 10:50:58
2027,-122.782455,45.2642,31.5,2014-08-04 10:51:01
2028,-122.782234,45.264458,33.7,2014-08-04 10:51:04
2029,-122.78201,45.26469,34.1,2014-08-04 10:51:07
2030,-122.78181,45.264935,35.1,2014-08-04 10:51:10
2031,-122.7816,45.26519,34.7,2014-08-04 10:51:13
2032,-122.78138,45.26545,35.1,2014-08-04 10:51:16
2033,-122.78116,45.265717,35.1,2014-08-04 10:51:19
2034,-122.781,45.26591,34.4,2014-08-04 10:51:21
2035,-122.780846,45.266113,34.3,2014-08-04 10:51:23
2036,-122.78067,45.266323,34.5,2014-08-04 10:51:25
2037,-122.78048,45.266552,35.8,2014-08-04 10:51:27
2038,-122.78028,45.266796,36,2014-08-04 10:51:29
2039,-122.78006,45.26706,36.8,2014-08-04 10:51:31
2040,-122.77984,45.267334,36.9,2014-08-04 10:51:33
2041,-122.77961,45.267605,36.9,2014-08-04 10:51:35
2042,-122.77938,45.267895,36.7,2014-08-04 10:51:37
2043,-122.77914,45.268185,37,2014-08-04 10:51:39
2044,-122.778885,45.268482,37.6,2014-08-04 10:51:41
2045,-122.77863,45.26879,38,2014-08-04 10:51:43
2046,-122.77837,45.269104,38.4,2014-08-04 10:51:45
2047,-122.778114,45.269424,39.2,2014-08-04 10:51:47
2048,-122.77786,45.269745,40.1,2014-08-04 10:51:49
2049,-122.777596,45.270073,40.4,2014-08-04 10:51:51
2050,-122.77733,45.2704,41.3,2014-08-04 10:51:53
2051,-122.777084,45.270714,41.4,2014-08-04 10:51:55
2052,-122.77684,45.271008,41.3,2014-08-04 10:51:57
2053,-122.7766,45.271286,41.7,2014-08-04 10:51:59
2054,-122.7764,45.27154,41.7,2014-08-04 10:52:01
2055,-122.77621,45.27177,41.5,2014-08-04 10:52:03
2056,-122.776024,45.271996,41.7,2014-08-04 10:52:05
2057,-122.77584,45.2722,41.8,2014-08-04 10:52:07
2058,-122.775604,45.272472,41.7,2014-08-04 10:52:10
2059,-122.77544,45.272675,41.8,2014-08-04 10:52:13
2060,-122.77523,45.2729,42.2,2014-08-04 10:52:18
2061,-122.77505,45.27311,42,2014-08-04 10:52:28
2062,-122.77488,45.273323,42.5,2014-08-04 10:52:33
2063,-122.77473,45.27352,41.5,2014-08-04 10:52:37
2064,-122.77455,45.273724,42.2,2014-08-04 10:52:45
2065,-122.77437,45.273945,43,2014-08-04 10:52:59
2066,-122.77418,45.274166,43.1,2014-08-04 10:53:03
2067,-122.77402,45.274364,43,2014-08-04 10:53:07
2068,-122.77384,45.274567,41.9,2014-08-04 10:53:11
2069,-122.77367,45.274784,41,2014-08-04 10:53:15
2070,-122.77348,45.275017,40.4,2014-08-04 10:53:20
2071,-122.7733,45.275234,41,2014-08-04 10:53:26
2072,-122.773094,45.275467,40.8,2014-08-04 10:53:31
2073,-122.77294,45.275673,40.6,2014-08-04 10:53:43
2074,-122.77275,45.275894,40.3,2014-08-04 10:53:49
2075,-122.77259,45.276104,39.5,2014-08-04 10:54:00
2076,-122.77243,45.276306,39.6,2014-08-04 10:54:08
2077,-122.77224,45.27654,39.5,2014-08-04 10:54:13
2078,-122.77204,45.276768,39.4,2014-08-04 10:54:18
2079,-122.77185,45.277,39.5,2014-08-04 10:54:23
2080,-122.77165,45.277206,36.7,2014-08-04 10:54:29
2081,-122.77147,45.277435,36.5,2014-08-04 10:54:35
2082,-122.771286,45.277664,36.9,2014-08-04 10:54:39
2083,-122.771095,45.27789,36.6,2014-08-04 10:54:43
2084,-122.770905,45.27813,35.7,2014-08-04 10:54:47
2085,-122.7707,45.27838,35.3,2014-08-04 10:54:51
2086,-122.770515,45.278595,35.8,2014-08-04 10:54:55
2087,-122.77035,45.278797,35.8,2014-08-04 10:54:59
2088,-122.770164,45.279034,35,2014-08-04 10:55:04
2089,-122.77001,45.27926,35.1,2014-08-04 10:55:08
2090,-122.769875,45.279488,32.6,2014-08-04 10:55:12
2091,-122.769745,45.27973,31,2014-08-04 10:55:16
2092,-122.769615,45.279995,30.1,2014-08-04 10:55:20
2093,-122.76952,45.280216,30.2,2014-08-04 10:55:23
2094,-122.76945,45.280453,29.9,2014-08-04 10:55:26
2095,-122.76939,45.280697,29,2014-08-04 10:55:29
2096,-122.76933,45.28096,28.8,2014-08-04 10:55:32
2097,-122.76931,45.281235,28.4,2014-08-04 10:55:35
2098,-122.76929,45.28153,28.5,2014-08-04 10:55:38
2099,-122.769264,45.281845,29,2014-08-04 10:55:41
2100,-122.76928,45.282078,29.5,2014-08-04 10:55:43
2101,-122.76928,45.282314,29.7,2014-08-04 10:55:45
2102,-122.76925,45.28261,30.4,2014-08-04 10:55:48
2103,-122.76926,45.282925,30.3,2014-08-04 10:55:51
2104,-122.76927,45.28325,30.2,2014-08-04 10:55:54
2105,-122.769264,45.28356,29.3,2014-08-04 10:55:57
2106,-122.76927,45.28386,28.5,2014-08-04 10:56:00
2107,-122.769264,45.28411,28.2,2014-08-04 10:56:03
2108,-122.76928,45.28435,24.8,2014-08-04 10:56:06
2109,-122.76928,45.28459,24.6,2014-08-04 10:56:09
2110,-122.76929,45.284847,23.2,2014-08-04 10:56:12
2111,-122.76928,45.285076,22.4,2014-08-04 10:56:15
2112,-122.76928,45.285316,21.9,2014-08-04 10:56:18
2113,-122.76928,45.285583,19.9,2014-08-04 10:56:21
2114,-122.76929,45.285892,19.8,2014-08-04 10:56:24
2115,-122.76929,45.28621,20.6,2014-08-04 10:56:27
2116,-122.76929,45.286507,20.5,2014-08-04 10:56:30
2117,-122.769295,45.28678,21,2014-08-04 10:56:33
2118,-122.769295,45.287037,21.8,2014-08-04 10:56:36
2119,-122.7693,45.287273,21.2,2014-08-04 10:56:39
2120,-122.7693,45.287506,21.2,2014-08-04 10:56:42
2121,-122.769295,45.287785,23.2,2014-08-04 10:56:46
2122,-122.7693,45.288013,23.8,2014-08-04 10:56:51
2123,-122.7693,45.288296,23.3,2014-08-04 10:56:57
2124,-122.76931,45.28862,23.6,2014-08-04 10:57:01
2125,-122.76932,45.288937,24.2,2014-08-04 10:57:04
2126,-122.76931,45.289165,24.9,2014-08-04 10:57:06
2127,-122.76932,45.289402,24.9,2014-08-04 10:57:08
2128,-122.76931,45.289646,25.3,2014-08-04 10:57:10
2129,-122.76931,45.2899,25.3,2014-08-04 10:57:12
2130,-122.7693,45.290146,25.7,2014-08-04 10:57:14
2131,-122.7693,45.290386,25.9,2014-08-04 10:57:16
2132,-122.7693,45.290623,26,2014-08-04 10:57:18
2133,-122.7693,45.29087,26.2,2014-08-04 10:57:20
2134,-122.76932,45.29111,26.3,2014-08-04 10:57:22
2135,-122.76932,45.291363,26.4,2014-08-04 10:57:24
2136,-122.769325,45.29161,27.1,2014-08-04 10:57:26
2137,-122.76932,45.29194,28.5,2014-08-04 10:57:29
2138,-122.769325,45.292263,28.6,2014-08-04 10:57:32
2139,-122.76932,45.29256,29.2,2014-08-04 10:57:35
2140,-122.76932,45.292854,29.4,2014-08-04 10:57:38
2141,-122.76931,45.29313,30.4,2014-08-04 10:57:41
2142,-122.7693,45.293392,30.9,2014-08-04 10:57:44
2143,-122.7693,45.293686,31.7,2014-08-04 10:57:47
2144,-122.76931,45.294006,32,2014-08-04 10:57:50
2145,-122.769295,45.29432,32.7,2014-08-04 10:57:53
2146,-122.76928,45.2946,32.9,2014-08-04 10:57:56
2147,-122.76928,45.29483,34.3,2014-08-04 10:57:59
2148,-122.76925,45.29506,35.5,2014-08-04 10:58:02
2149,-122.769264,45.295334,35.5,2014-08-04 10:58:06
2150,-122.76921,45.295662,34.1,2014-08-04 10:58:20
2151,-122.76918,45.2959,34,2014-08-04 10:58:23
2152,-122.76916,45.296204,32.3,2014-08-04 10:58:26
2153,-122.76913,45.296524,32.6,2014-08-04 10:58:29
2154,-122.76912,45.29676,33.2,2014-08-04 10:58:31
2155,-122.769104,45.296993,33.7,2014-08-04 10:58:33
2156,-122.76908,45.29729,35.1,2014-08-04 10:58:36
2157,-122.7691,45.297585,35.8,2014-08-04 10:58:39
2158,-122.7691,45.297886,35.3,2014-08-04 10:58:42
2159,-122.76909,45.29811,36.3,2014-08-04 10:58:44
2160,-122.76909,45.29835,36.3,2014-08-04 10:58:46
2161,-122.76909,45.298607,36.3,2014-08-04 10:58:48
2162,-122.76909,45.29886,36.3,2014-08-04 10:58:50
2163,-122.76909,45.299107,36.2,2014-08-04 10:58:52
2164,-122.7691,45.299374,37.1,2014-08-04 10:58:54
2165,-122.7691,45.299644,37.5,2014-08-04 10:58:56
2166,-122.76909,45.299923,38.7,2014-08-04 10:58:58
2167,-122.76909,45.30021,40,2014-08-04 10:59:00
2168,-122.7691,45.30051,40.4,2014-08-04 10:59:02
2169,-122.76909,45.300793,40.2,2014-08-04 10:59:04
2170,-122.76909,45.301052,40.3,2014-08-04 10:59:06
2171,-122.76909,45.30129,40.4,2014-08-04 10:59:08
2172,-122.7691,45.301525,40.7,2014-08-04 10:59:10
2173,-122.7691,45.301754,40.9,2014-08-04 10:59:12
2174,-122.76909,45.302082,40.8,2014-08-04 10:59:15
2175,-122.76909,45.302387,40.9,2014-08-04 10:59:18
2176,-122.7691,45.30267,41.1,2014-08-04 10:59:21
2177,-122.7691,45.30293,40.5,2014-08-04 10:59:24
2178,-122.769104,45.30321,39.9,2014-08-04 10:59:28
2179,-122.76911,45.303482,40.8,2014-08-04 10:59:33
2180,-122.76911,45.30373,41.1,2014-08-04 10:59:38
2181,-122.76911,45.304043,41.4,2014-08-04 10:59:42
2182,-122.76911,45.304337,41.3,2014-08-04 10:59:45
2183,-122.76911,45.30464,41.4,2014-08-04 10:59:48
2184,-122.769104,45.304943,42,2014-08-04 10:59:51
2185,-122.769104,45.305233,42.6,2014-08-04 10:59:54
2186,-122.769104,45.30552,43.6,2014-08-04 10:59:57
2187,-122.769104,45.305775,43.2,2014-08-04 11:00:00
2188,-122.769104,45.306046,42.8,2014-08-04 11:00:04
2189,-122.769104,45.306293,42.6,2014-08-04 11:00:08
2190,-122.76911,45.306534,43,2014-08-04 11:00:12
2191,-122.76912,45.30681,43.1,2014-08-04 11:00:17
2192,-122.76914,45.30705,43.7,2014-08-04 11:00:21
2193,-122.76914,45.30728,42.9,2014-08-04 11:00:24
2194,-122.769135,45.30755,42,2014-08-04 11:00:27
2195,-122.76911,45.30784,41.7,2014-08-04 11:00:30
2196,-122.76913,45.30809,42.3,2014-08-04 11:00:33
2197,-122.76913,45.308315,42.5,2014-08-04 11:00:36
2198,-122.76912,45.30857,43,2014-08-04 11:00:39
2199,-122.76912,45.30885,43.6,2014-08-04 11:00:42
2200,-122.76911,45.309147,43.4,2014-08-04 11:00:46
2201,-122.76911,45.309414,43.9,2014-08-04 11:00:51
2202,-122.76913,45.309696,42.9,2014-08-04 11:00:58
2203,-122.76911,45.310005,43.8,2014-08-04 11:01:03
2204,-122.76911,45.310265,43.5,2014-08-04 11:01:06
2205,-122.76912,45.310577,42.9,2014-08-04 11:01:09
2206,-122.76911,45.310875,42.8,2014-08-04 11:01:12
2207,-122.76912,45.311184,42.7,2014-08-04 11:01:15
2208,-122.76914,45.311523,42.4,2014-08-04 11:01:18
2209,-122.76912,45.311768,43.6,2014-08-04 11:01:20
2210,-122.76911,45.312035,43.4,2014-08-04 11:01:22
2211,-122.769104,45.312332,43.6,2014-08-04 11:01:24
2212,-122.7691,45.312634,44.2,2014-08-04 11:01:26
2213,-122.7691,45.312935,43.9,2014-08-04 11:01:28
2214,-122.76908,45.31324,43.9,2014-08-04 11:01:30
2215,-122.76907,45.31358,43.3,2014-08-04 11:01:32
2216,-122.769066,45.313927,43.4,2014-08-04 11:01:34
2217,-122.76907,45.31427,44.3,2014-08-04 11:01:36
2218,-122.76907,45.314617,44.9,2014-08-04 11:01:38
2219,-122.76908,45.314964,45.4,2014-08-04 11:01:40
2220,-122.76909,45.315315,46.7,2014-08-04 11:01:42
2221,-122.76909,45.31567,46.7,2014-08-04 11:01:44
2222,-122.76909,45.316017,46.8,2014-08-04 11:01:46
2223,-122.76909,45.316372,46.7,2014-08-04 11:01:48
2224,-122.769104,45.316734,45.9,2014-08-04 11:01:50
2225,-122.76912,45.31709,46.3,2014-08-04 11:01:52
2226,-122.76912,45.317444,46.5,2014-08-04 11:01:54
2227,-122.76911,45.317787,46.6,2014-08-04 11:01:56
2228,-122.76912,45.318134,46.8,2014-08-04 11:01:58
2229,-122.76912,45.318478,47,2014-08-04 11:02:00
2230,-122.76913,45.318836,47,2014-08-04 11:02:02
2231,-122.769135,45.319168,47.2,2014-08-04 11:02:04
2232,-122.769135,45.31951,47.7,2014-08-04 11:02:06
2233,-122.769135,45.319855,48.6,2014-08-04 11:02:08
2234,-122.769135,45.320198,48.8,2014-08-04 11:02:10
2235,-122.76914,45.320557,49.1,2014-08-04 11:02:12
2236,-122.769135,45.320904,43.8,2014-08-04 11:02:14
2237,-122.76914,45.321266,47.8,2014-08-04 11:02:16
2238,-122.76913,45.321587,50,2014-08-04 11:02:18
2239,-122.769135,45.32195,50.6,2014-08-04 11:02:20
2240,-122.76913,45.322304,51.1,2014-08-04 11:02:22
2241,-122.76912,45.322647,51.5,2014-08-04 11:02:24
2242,-122.7691,45.323006,51.9,2014-08-04 11:02:26
2243,-122.769104,45.323402,52,2014-08-04 11:02:28
2244,-122.769104,45.32381,52.1,2014-08-04 11:02:30
2245,-122.769104,45.324196,52.5,2014-08-04 11:02:32
2246,-122.76911,45.324604,52.7,2014-08-04 11:02:34
2247,-122.7691,45.325,52.9,2014-08-04 11:02:36
2248,-122.76913,45.32545,52.8,2014-08-04 11:02:38
2249,-122.76913,45.325855,53.4,2014-08-04 11:02:40
2250,-122.769135,45.326103,54.1,2014-08-04 11:02:41
2251,-122.76912,45.326504,55,2014-08-04 11:02:43
2252,-122.769135,45.326912,54.8,2014-08-04 11:02:45
2253,-122.76914,45.32732,55.1,2014-08-04 11:02:47
2254,-122.769135,45.327732,54.9,2014-08-04 11:02:49
2255,-122.76916,45.32815,55.3,2014-08-04 11:02:51
2256,-122.76916,45.328545,55.4,2014-08-04 11:02:53
2257,-122.76913,45.328854,56.8,2014-08-04 11:02:55
2258,-122.76915,45.329247,56.8,2014-08-04 11:02:57
2259,-122.76914,45.32961,57.1,2014-08-04 11:02:59
2260,-122.76912,45.32996,58.1,2014-08-04 11:03:01
2261,-122.7691,45.33032,58.8,2014-08-04 11:03:03
2262,-122.769104,45.3307,59.6,2014-08-04 11:03:05
2263,-122.76909,45.331104,59.2,2014-08-04 11:03:07
2264,-122.7691,45.331486,61,2014-08-04 11:03:09
2265,-122.7691,45.33188,61.5,2014-08-04 11:03:11
2266,-122.76914,45.332333,63.7,2014-08-04 11:03:13
2267,-122.76914,45.332756,64.4,2014-08-04 11:03:15
2268,-122.76914,45.333183,64.2,2014-08-04 11:03:17
2269,-122.76914,45.33361,64.9,2014-08-04 11:03:19
2270,-122.76913,45.33402,61.6,2014-08-04 11:03:21
2271,-122.76913,45.334454,63.6,2014-08-04 11:03:23
2272,-122.76914,45.33468,64,2014-08-04 11:03:24
2273,-122.76914,45.33492,64.8,2014-08-04 11:03:25
2274,-122.76916,45.335148,65.3,2014-08-04 11:03:26
2275,-122.769165,45.335377,65.7,2014-08-04 11:03:27
2276,-122.76915,45.335823,67.1,2014-08-04 11:03:29
2277,-122.76913,45.33622,69.8,2014-08-04 11:03:31
2278,-122.76913,45.33667,70.1,2014-08-04 11:03:33
2279,-122.76913,45.336895,70.4,2014-08-04 11:03:34
2280,-122.76911,45.337337,71,2014-08-04 11:03:36
2281,-122.769066,45.337753,72,2014-08-04 11:03:38
2282,-122.769035,45.338173,72.7,2014-08-04 11:03:40
2283,-122.769,45.3386,72.8,2014-08-04 11:03:42
2284,-122.76894,45.339035,73.7,2014-08-04 11:03:44
2285,-122.76889,45.339474,73.4,2014-08-04 11:03:46
2286,-122.76883,45.3399,74.7,2014-08-04 11:03:48
2287,-122.76877,45.340317,76.3,2014-08-04 11:03:50
2288,-122.7687,45.34074,75.9,2014-08-04 11:03:52
2289,-122.768616,45.34116,75.8,2014-08-04 11:03:54
2290,-122.768524,45.341576,76.5,2014-08-04 11:03:56
2291,-122.76842,45.342014,76,2014-08-04 11:03:58
2292,-122.76831,45.342445,75.7,2014-08-04 11:04:00
2293,-122.76819,45.342846,75.8,2014-08-04 11:04:02
2294,-122.768074,45.34325,75.8,2014-08-04 11:04:04
2295,-122.767944,45.34365,76.9,2014-08-04 11:04:06
